repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size,contributors
manifold/Dockerfile,DL3008,DL,warning,2020,1219,34,Organization,Ruby,112938,9
manifold/Dockerfile,DL3009,DL,info,2020,1219,34,Organization,Ruby,112938,9
manifold/Dockerfile,DL4006,DL,warning,2020,1219,34,Organization,Ruby,112938,9
manifold/Dockerfile,DL3059,DL,info,2020,1219,34,Organization,Ruby,112938,9
skills/Dockerfile,DL3002,DL,warning,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3008,DL,warning,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3015,DL,info,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3059,DL,info,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3059,DL,info,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3015,DL,info,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3009,DL,info,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3014,DL,warning,2021,1970,41,Organization,Ruby,17396,24
skills/Dockerfile,DL3008,DL,warning,2021,1970,41,Organization,Ruby,17396,24
metaplex/Dockerfile,DL3018,DL,warning,2021,1231,21,User,Rust,30060,30
metaplex/Dockerfile,DL3059,DL,info,2021,1231,21,User,Rust,30060,30
metaplex/Dockerfile,DL3059,DL,info,2021,1231,21,User,Rust,30060,30
fosslight/Dockerfile,DL3020,DL,error,2021,756,15,User,Java,23349,21
fosslight/Dockerfile,DL3059,DL,info,2021,756,15,User,Java,23349,21
fosslight/Dockerfile,DL3018,DL,warning,2021,756,15,User,Java,23349,21
fosslight/Dockerfile,DL3019,DL,info,2021,756,15,User,Java,23349,21
fosslight/Dockerfile,DL3059,DL,info,2021,756,15,User,Java,23349,21
nopCommerce/Dockerfile,DL3018,DL,warning,2021,3156,52,User,C#,842325,30
nopCommerce/Dockerfile,DL3018,DL,warning,2021,3156,52,User,C#,842325,30
nopCommerce/Dockerfile,DL3059,DL,info,2021,3156,52,User,C#,842325,30
nopCommerce/Dockerfile,DL3018,DL,warning,2021,3156,52,User,C#,842325,30
nopCommerce/Dockerfile,DL3059,DL,info,2021,3156,52,User,C#,842325,30
aspc-website/Dockerfile,DL3008,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3016,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3009,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3015,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3008,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3015,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3004,DL,error,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL4006,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3004,DL,error,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3059,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL4006,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3004,DL,error,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3059,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL4006,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL4001,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3004,DL,error,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL4006,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3059,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3027,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3059,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3008,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3015,DL,info,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3028,DL,warning,2021,1789,24,Organization,Ruby,11617,9
aspc-website/Dockerfile,DL3060,DL,info,2021,1789,24,Organization,Ruby,11617,9
DCSA-OVS/Dockerfile,DL3008,DL,warning,2021,431,13,Organization,Java,386,10
DCSA-OVS/Dockerfile,DL3045,DL,warning,2021,431,13,Organization,Java,386,10
DCSA-OVS/Dockerfile,DL3045,DL,warning,2021,431,13,Organization,Java,386,10
DCSA-OVS-Notifications/Dockerfile,DL3008,DL,warning,2021,445,13,Organization,Java,248,5
DCSA-OVS-Notifications/Dockerfile,DL3045,DL,warning,2021,445,13,Organization,Java,248,5
DCSA-OVS-Notifications/Dockerfile,DL3045,DL,warning,2021,445,13,Organization,Java,248,5
netdata/Dockerfile,DL1000,DL,error,2020,29,1,User,C,72261,30
auth1/Dockerfile,DL3059,DL,info,2021,684,22,Organization,Rust,1241,2
auth1/Dockerfile,DL3020,DL,error,2021,684,22,Organization,Rust,1241,2
auth1/Dockerfile,DL3059,DL,info,2021,684,22,Organization,Rust,1241,2
auth1/Dockerfile,DL3007,DL,warning,2021,684,22,Organization,Rust,1241,2
auth1/Dockerfile,DL3059,DL,info,2021,684,22,Organization,Rust,1241,2
auth1/Dockerfile,DL3018,DL,warning,2021,684,22,Organization,Rust,1241,2
gaga1-test/Dockerfile,DL3020,DL,error,2021,202,5,User,Shell,99,7
gaga1-test/Dockerfile,DL3018,DL,warning,2021,202,5,User,Shell,99,7
NekoX/Dockerfile,DL3003,DL,warning,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL3059,DL,info,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL4006,DL,warning,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL3059,DL,info,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL3059,DL,info,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL3059,DL,info,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL3059,DL,info,2021,1759,26,User,Java,989074,30
NekoX/Dockerfile,DL3025,DL,warning,2021,1759,26,User,Java,989074,30
netdata/Dockerfile,DL1000,DL,error,2020,29,1,User,C,58461,30
vrp/Dockerfile,DL3018,DL,warning,2021,909,22,User,Rust,6501,3
vrp/Dockerfile,DL3059,DL,info,2021,909,22,User,Rust,6501,3
RobCoG/Dockerfile,DL3007,DL,warning,2021,1096,8,Organization,C#,2183225,5
seek/Dockerfile,DL3008,DL,warning,2021,2685,52,Organization,Ruby,364498,24
seek/Dockerfile,DL3059,DL,info,2021,2685,52,Organization,Ruby,364498,24
seek/Dockerfile,DL3059,DL,info,2021,2685,52,Organization,Ruby,364498,24
seek/Dockerfile,DL3042,DL,warning,2021,2685,52,Organization,Ruby,364498,24
seek/Dockerfile,DL3059,DL,info,2021,2685,52,Organization,Ruby,364498,24
seek/Dockerfile,DL4006,DL,warning,2021,2685,52,Organization,Ruby,364498,24
FRISS-technical-assignment/Dockerfile,DL3006,DL,warning,2021,248,10,User,Jupyter Notebook,4380,1
FRISS-technical-assignment/Dockerfile,DL3042,DL,warning,2021,248,10,User,Jupyter Notebook,4380,1
acme.sh/Dockerfile,DL3018,DL,warning,2021,1531,61,Organization,Shell,5699,30
acme.sh/Dockerfile,DL3003,DL,warning,2021,1531,61,Organization,Shell,5699,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,1531,61,Organization,Shell,5699,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,Organization,Shell,5699,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,1531,61,Organization,Shell,5699,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,Organization,Shell,5699,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,Organization,Shell,5699,30
sssd/Dockerfile,DL3006,DL,warning,2018,484,6,User,C,57510,30
sssd/Dockerfile,DL4000,DL,error,2018,484,6,User,C,57510,30
sssd/Dockerfile,DL3004,DL,error,2018,484,6,User,C,57510,30
sssd/Dockerfile,DL4006,DL,warning,2018,484,6,User,C,57510,30
sssd/Dockerfile,SC2039,SC,warning,2018,484,6,User,C,57510,30
sssd/Dockerfile,DL3020,DL,error,2018,484,6,User,C,57510,30
sssd/Dockerfile,DL3025,DL,warning,2018,484,6,User,C,57510,30
copybara/Dockerfile,DL3007,DL,warning,2020,1532,23,User,Java,12746,30
copybara/Dockerfile,DL3007,DL,warning,2020,1532,23,User,Java,12746,30
copybara/Dockerfile,DL3059,DL,info,2020,1532,23,User,Java,12746,30
copybara/Dockerfile,DL3008,DL,warning,2020,1532,23,User,Java,12746,30
copybara/Dockerfile,DL3015,DL,info,2020,1532,23,User,Java,12746,30
copybara/Dockerfile,DL3009,DL,info,2020,1532,23,User,Java,12746,30
cOS/Dockerfile,DL3006,DL,warning,2021,228,8,Organization,Shell,1772,10
cOS/Dockerfile,DL3036,DL,warning,2021,228,8,Organization,Shell,1772,10
cOS/Dockerfile,DL3037,DL,warning,2021,228,8,Organization,Shell,1772,10
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,100,4,User,C,172270,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,100,4,User,C,172270,30
acme.sh/Dockerfile,DL3018,DL,warning,2021,1531,61,User,Shell,5635,30
acme.sh/Dockerfile,DL3003,DL,warning,2021,1531,61,User,Shell,5635,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,1531,61,User,Shell,5635,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,User,Shell,5635,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,1531,61,User,Shell,5635,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,User,Shell,5635,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,User,Shell,5635,30
taxonomy-api/Dockerfile,DL3008,DL,warning,2021,292,10,Organization,Java,2658,10
taxonomy-api/Dockerfile,DL3015,DL,info,2021,292,10,Organization,Java,2658,10
taxonomy-api/Dockerfile,DL3045,DL,warning,2021,292,10,Organization,Java,2658,10
taxonomy-api/Dockerfile,DL3022,DL,warning,2021,292,10,Organization,Java,2658,10
pytorch/Dockerfile,DL3006,DL,warning,2021,2930,64,User,C++,427463,30
pytorch/Dockerfile,DL3008,DL,warning,2021,2930,64,User,C++,427463,30
pytorch/Dockerfile,DL3059,DL,info,2021,2930,64,User,C++,427463,30
pytorch/Dockerfile,SC2046,SC,warning,2021,2930,64,User,C++,427463,30
pytorch/Dockerfile,DL3059,DL,info,2021,2930,64,User,C++,427463,30
pytorch/Dockerfile,DL3006,DL,warning,2021,2930,64,User,C++,427463,30
pytorch/Dockerfile,DL3008,DL,warning,2021,2930,64,User,C++,427463,30
DevOps/Dockerfile,DL4006,DL,warning,2021,387,12,User,PHP,280,5
DevOps/Dockerfile,DL3059,DL,info,2021,387,12,User,PHP,280,5
DevOps/Dockerfile,DL3059,DL,info,2021,387,12,User,PHP,280,5
DevOps/Dockerfile,DL3059,DL,info,2021,387,12,User,PHP,280,5
DevOps/Dockerfile,DL3059,DL,info,2021,387,12,User,PHP,280,5
DevOps/Dockerfile,DL3059,DL,info,2021,387,12,User,PHP,280,5
DevOps/Dockerfile,DL3025,DL,warning,2021,387,12,User,PHP,280,5
azure-functions-host/Dockerfile,DL3003,DL,warning,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL3008,DL,warning,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL4006,DL,warning,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL3009,DL,info,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL3015,DL,info,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL3008,DL,warning,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL3009,DL,info,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL4006,DL,warning,2021,1120,21,Organization,C#,48347,30
azure-functions-host/Dockerfile,DL3025,DL,warning,2021,1120,21,Organization,C#,48347,30
revpop-core/Dockerfile,DL3008,DL,warning,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL3015,DL,info,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL3020,DL,error,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL3003,DL,warning,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL4006,DL,warning,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,SC2162,SC,info,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL3020,DL,error,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL3020,DL,error,2021,2348,67,Organization,C++,4259,5
revpop-core/Dockerfile,DL3020,DL,error,2021,2348,67,Organization,C++,4259,5
applogin/Dockerfile,DL3006,DL,warning,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL4000,DL,error,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3009,DL,info,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3015,DL,info,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3008,DL,warning,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3059,DL,info,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3047,DL,info,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3003,DL,warning,2021,685,10,User,Java,17168,3
applogin/Dockerfile,DL3059,DL,info,2021,685,10,User,Java,17168,3
hello-world/Dockerfile,DL4000,DL,error,2020,134,3,User,Java,40,3
taxonworks/Dockerfile,DL3007,DL,warning,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3020,DL,error,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3020,DL,error,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3020,DL,error,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3020,DL,error,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3020,DL,error,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3020,DL,error,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,SC2015,SC,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,DL3059,DL,info,2021,2280,49,Organization,Ruby,91532,20
taxonworks/Dockerfile,SC2059,SC,info,2021,2280,49,Organization,Ruby,91532,20
velas-chain/Dockerfile,DL3008,DL,warning,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3015,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3059,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL4006,DL,warning,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3059,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3059,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3059,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3009,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3059,DL,info,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3008,DL,warning,2021,774,19,User,Rust,96869,30
velas-chain/Dockerfile,DL3015,DL,info,2021,774,19,User,Rust,96869,30
LNDroneController/Dockerfile,DL3059,DL,info,2021,641,14,Organization,C#,396,1
scalelite/Dockerfile,DL3008,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3015,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3015,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3008,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3008,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3015,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL4006,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,SC2035,SC,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3018,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3018,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3018,DL,warning,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3059,DL,info,2021,3137,85,User,Ruby,945,22
scalelite/Dockerfile,DL3018,DL,warning,2021,3137,85,User,Ruby,945,22
greenlight/Dockerfile,DL3018,DL,warning,2021,2032,40,User,Ruby,7523,30
greenlight/Dockerfile,DL3018,DL,warning,2021,2032,40,User,Ruby,7523,30
hello-world/Dockerfile,DL4000,DL,error,2020,134,3,User,Java,20,3
keras-io/Dockerfile,DL3045,DL,warning,2021,226,8,User,Jupyter Notebook,111824,30
keras-io/Dockerfile,DL3042,DL,warning,2021,226,8,User,Jupyter Notebook,111824,30
keras-io/Dockerfile,DL3059,DL,info,2021,226,8,User,Jupyter Notebook,111824,30
keras-io/Dockerfile,DL3042,DL,warning,2021,226,8,User,Jupyter Notebook,111824,30
keras-io/Dockerfile,DL3013,DL,warning,2021,226,8,User,Jupyter Notebook,111824,30
keras-io/Dockerfile,DL3045,DL,warning,2021,226,8,User,Jupyter Notebook,111824,30
keras-io/Dockerfile,DL3000,DL,error,2021,226,8,User,Jupyter Notebook,111824,30
programming-zemi/Dockerfile,DL3008,DL,warning,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3009,DL,info,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3015,DL,info,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3059,DL,info,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL4006,DL,warning,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3059,DL,info,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3059,DL,info,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3015,DL,info,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3008,DL,warning,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL4006,DL,warning,2021,352,11,User,Ruby,133,3
programming-zemi/Dockerfile,DL3059,DL,info,2021,352,11,User,Ruby,133,3
grade-attendance-management-backend/Dockerfile,DL4006,DL,warning,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3059,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3018,DL,warning,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3019,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3059,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3018,DL,warning,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3019,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3059,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3019,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3018,DL,warning,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3059,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3018,DL,warning,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3059,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3019,DL,info,2021,554,11,User,PHP,279,1
grade-attendance-management-backend/Dockerfile,DL3059,DL,info,2021,554,11,User,PHP,279,1
laravel-microservice-quickstart/Dockerfile,DL3018,DL,warning,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL3059,DL,info,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL4006,DL,warning,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL3059,DL,info,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,SC2216,SC,warning,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL3047,DL,info,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL4006,DL,warning,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL3059,DL,info,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL4001,DL,warning,2020,758,14,User,PHP,8530,2
laravel-microservice-quickstart/Dockerfile,DL3059,DL,info,2020,758,14,User,PHP,8530,2
metasploit-framework/Dockerfile,SC2086,SC,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3018,DL,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3003,DL,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3018,DL,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,SC2046,SC,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,SC2046,SC,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3042,DL,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3013,DL,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3059,DL,info,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3013,DL,warning,2021,3119,70,User,Ruby,651376,30
metasploit-framework/Dockerfile,DL3042,DL,warning,2021,3119,70,User,Ruby,651376,30
fhq-server/Dockerfile,DL3007,DL,warning,2021,1210,22,Organization,C++,25637,12
fhq-server/Dockerfile,DL3007,DL,warning,2021,1210,22,Organization,C++,25637,12
fhq-server/Dockerfile,DL3022,DL,warning,2021,1210,22,Organization,C++,25637,12
fhq-server/Dockerfile,DL3022,DL,warning,2021,1210,22,Organization,C++,25637,12
fhq-server/Dockerfile,DL3025,DL,warning,2021,1210,22,Organization,C++,25637,12
covid19-forecast-hub/Dockerfile,DL3047,DL,info,2020,876,17,User,Jupyter Notebook,9733450,30
covid19-forecast-hub/Dockerfile,DL3059,DL,info,2020,876,17,User,Jupyter Notebook,9733450,30
covid19-forecast-hub/Dockerfile,DL3059,DL,info,2020,876,17,User,Jupyter Notebook,9733450,30
covid19-forecast-hub/Dockerfile,DL3059,DL,info,2020,876,17,User,Jupyter Notebook,9733450,30
covid19-forecast-hub/Dockerfile,DL3059,DL,info,2020,876,17,User,Jupyter Notebook,9733450,30
covid19-forecast-hub/Dockerfile,DL3025,DL,warning,2020,876,17,User,Jupyter Notebook,9733450,30
emscripten/Dockerfile,DL3003,DL,warning,2019,1018,19,User,C++,242160,30
emscripten/Dockerfile,DL3008,DL,warning,2019,1018,19,User,C++,242160,30
emscripten/Dockerfile,DL3047,DL,info,2019,1018,19,User,C++,242160,30
emscripten/Dockerfile,DL3009,DL,info,2019,1018,19,User,C++,242160,30
emscripten/Dockerfile,DL3015,DL,info,2019,1018,19,User,C++,242160,30
pytorch/Dockerfile,DL3006,DL,warning,2021,2924,64,User,C++,312344,30
pytorch/Dockerfile,DL3008,DL,warning,2021,2924,64,User,C++,312344,30
pytorch/Dockerfile,DL3059,DL,info,2021,2924,64,User,C++,312344,30
pytorch/Dockerfile,SC2046,SC,warning,2021,2924,64,User,C++,312344,30
pytorch/Dockerfile,DL3059,DL,info,2021,2924,64,User,C++,312344,30
pytorch/Dockerfile,DL3006,DL,warning,2021,2924,64,User,C++,312344,30
pytorch/Dockerfile,DL3008,DL,warning,2021,2924,64,User,C++,312344,30
books-online-api/Dockerfile,DL3020,DL,error,2021,274,12,User,Java,6849,1
books-online-api/Dockerfile,DL3059,DL,info,2021,274,12,User,Java,6849,1
ProjectA2Back/Dockerfile,DL3020,DL,error,2021,182,5,Organization,Java,768,6
mayastor/Dockerfile,DL3006,DL,warning,2021,832,11,Organization,Rust,7386,30
mayastor/Dockerfile,DL3059,DL,info,2021,832,11,Organization,Rust,7386,30
mayastor/Dockerfile,DL3059,DL,info,2021,832,11,Organization,Rust,7386,30
mayastor/Dockerfile,DL3003,DL,warning,2021,832,11,Organization,Rust,7386,30
acme.sh/Dockerfile,DL3018,DL,warning,2021,1531,61,User,Shell,5642,30
acme.sh/Dockerfile,DL3003,DL,warning,2021,1531,61,User,Shell,5642,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,1531,61,User,Shell,5642,30
acme.sh/Dockerfile,DL3059,DL,info,2021,1531,61,User,Shell,5642,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,1531,61,User,Shell,5642,30
