repo_name,smell_code,type,level,year,owner_type,language,size,contributors
eksctl/Dockerfile,DL3006,DL,warning,2021,User,Go,51627,30
profiles/Dockerfile,DL3018,DL,warning,2021,User,Go,3775,10
profiles/Dockerfile,DL3018,DL,warning,2021,User,Go,3775,10
busola/Dockerfile,DL3018,DL,warning,2021,User,JavaScript,36629,30
busola/Dockerfile,DL3018,DL,warning,2021,User,JavaScript,36629,30
busola/Dockerfile,DL3003,DL,warning,2021,User,JavaScript,36629,30
busola/Dockerfile,DL3003,DL,warning,2021,User,JavaScript,36629,30
busola/Dockerfile,DL3003,DL,warning,2021,User,JavaScript,36629,30
busola/Dockerfile,DL3018,DL,warning,2021,User,JavaScript,36629,30
hello-world-jenkins/Dockerfile,DL4000,DL,error,2020,User,Java,30,3
graphhopper/Dockerfile,DL3008,DL,warning,2019,User,Java,98267,30
graphhopper/Dockerfile,DL4006,DL,warning,2019,User,Java,98267,30
graphhopper/Dockerfile,DL3003,DL,warning,2019,User,Java,98267,30
cykel/Dockerfile,DL3006,DL,warning,2020,Organization,Python,570,9
cykel/Dockerfile,DL3042,DL,warning,2020,Organization,Python,570,9
cykel/Dockerfile,DL3013,DL,warning,2020,Organization,Python,570,9
cykel/Dockerfile,DL3042,DL,warning,2020,Organization,Python,570,9
innexia/Dockerfile,DL3027,DL,warning,2021,User,Python,902,5
innexia/Dockerfile,DL3013,DL,warning,2021,User,Python,902,5
spring-cloud-msa-order-service/Dockerfile,DL3045,DL,warning,2021,User,Java,79,1
KennedyXMusic/Dockerfile,DL3027,DL,warning,2021,User,Python,1739,3
KennedyXMusic/Dockerfile,DL3027,DL,warning,2021,User,Python,1739,3
KennedyXMusic/Dockerfile,DL3013,DL,warning,2021,User,Python,1739,3
KennedyXMusic/Dockerfile,DL3042,DL,warning,2021,User,Python,1739,3
KennedyXMusic/Dockerfile,DL3042,DL,warning,2021,User,Python,1739,3
aria-telegram-mirror-bot/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,4738,18
Hindenburg/Dockerfile,DL3018,DL,warning,2021,Organization,TypeScript,15591,7
Hindenburg/Dockerfile,DL3018,DL,warning,2021,Organization,TypeScript,15591,7
about-performance/Dockerfile,DL3006,DL,warning,2021,Organization,TypeScript,688,1
pronlex/Dockerfile,DL3006,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3008,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3008,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3003,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3003,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3003,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3003,DL,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,SC2039,SC,warning,2020,Organization,Go,9733,3
pronlex/Dockerfile,DL3025,DL,warning,2020,Organization,Go,9733,3
core/Dockerfile,DL3006,DL,warning,2021,User,Python,266463,30
orbisdev-toolchain/Dockerfile,DL3007,DL,warning,2021,Organization,Shell,37,2
orbisdev-toolchain/Dockerfile,DL3018,DL,warning,2021,Organization,Shell,37,2
orbisdev-toolchain/Dockerfile,DL3003,DL,warning,2021,Organization,Shell,37,2
orbisdev-toolchain/Dockerfile,DL3007,DL,warning,2021,Organization,Shell,37,2
orbisdev-toolchain/Dockerfile,DL3022,DL,warning,2021,Organization,Shell,37,2
java-web-app/Dockerfile,DL3003,DL,warning,2021,User,Java,115,1
java-web-app/Dockerfile,SC2164,SC,warning,2021,User,Java,115,1
berty/Dockerfile,DL3018,DL,warning,2021,Organization,Go,110378,30
berty/Dockerfile,DL3018,DL,warning,2021,Organization,Go,110378,30
mysite/Dockerfile,DL3029,DL,warning,2021,User,Python,27,1
mysite/Dockerfile,DL3042,DL,warning,2021,User,Python,27,1
qsim/Dockerfile,DL3006,DL,warning,2021,Organization,C++,6033,25
qsim/Dockerfile,DL3008,DL,warning,2021,Organization,C++,6033,25
Cirq/Dockerfile,DL3008,DL,warning,2021,Organization,Python,28461,30
Cirq/Dockerfile,DL3042,DL,warning,2021,Organization,Python,28461,30
Cirq/Dockerfile,DL3013,DL,warning,2021,Organization,Python,28461,30
Cirq/Dockerfile,DL3042,DL,warning,2021,Organization,Python,28461,30
Cirq/Dockerfile,DL3013,DL,warning,2021,Organization,Python,28461,30
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,183434,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,183434,30
insights-rbac/Dockerfile,DL3006,DL,warning,2021,User,Python,2424,25
insights-rbac/Dockerfile,DL3032,DL,warning,2021,User,Python,2424,25
insights-rbac/Dockerfile,DL3033,DL,warning,2021,User,Python,2424,25
insights-rbac/Dockerfile,DL3025,DL,warning,2021,User,Python,2424,25
scheduler/Dockerfile,DL3003,DL,warning,2021,User,Shell,10,1
scheduler/Dockerfile,DL3018,DL,warning,2021,User,Shell,10,1
scheduler/Dockerfile,DL3042,DL,warning,2021,User,Shell,10,1
scheduler/Dockerfile,DL3018,DL,warning,2021,User,Shell,10,1
scheduler/Dockerfile,DL3013,DL,warning,2021,User,Shell,10,1
scheduler/Dockerfile,DL3025,DL,warning,2021,User,Shell,10,1
docker-rosa/Dockerfile,DL4000,DL,error,2017,User,Shell,85,4
docker-rosa/Dockerfile,DL3020,DL,error,2017,User,Shell,85,4
jaas-dashboard/Dockerfile,DL4006,DL,warning,2021,User,JavaScript,14442,13
jaas-dashboard/Dockerfile,DL3027,DL,warning,2021,User,JavaScript,14442,13
jaas-dashboard/Dockerfile,DL3016,DL,warning,2021,User,JavaScript,14442,13
jaas-dashboard/Dockerfile,DL3020,DL,error,2021,User,JavaScript,14442,13
jaas-dashboard/Dockerfile,DL3020,DL,error,2021,User,JavaScript,14442,13
jaas-dashboard/Dockerfile,DL3020,DL,error,2021,User,JavaScript,14442,13
agency/Dockerfile,DL3007,DL,warning,2021,User,Java,7831,1
agency/Dockerfile,DL3003,DL,warning,2021,User,Java,7831,1
chainspace/Dockerfile,DL3008,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3014,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3008,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3008,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3008,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3008,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3013,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3042,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3042,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3042,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3042,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3013,DL,warning,2018,User,Python,25661,7
chainspace/Dockerfile,DL3025,DL,warning,2018,User,Python,25661,7
FAIMS3/Dockerfile,SC2039,SC,warning,2021,Organization,TypeScript,12964,10
WebChat-release-testing/Dockerfile,DL3018,DL,warning,2020,User,JavaScript,35375,3
WebChat-release-testing/Dockerfile,DL3020,DL,error,2020,User,JavaScript,35375,3
WebChat-release-testing/Dockerfile,DL3016,DL,warning,2020,User,JavaScript,35375,3
WebChat-release-testing/Dockerfile,DL3025,DL,warning,2020,User,JavaScript,35375,3
oklab/Dockerfile,DL3006,DL,warning,2021,User,Shell,4662,1
oklab/Dockerfile,DL3018,DL,warning,2021,User,Shell,4662,1
oklab/Dockerfile,DL3020,DL,error,2021,User,Shell,4662,1
oklab/Dockerfile,DL3025,DL,warning,2021,User,Shell,4662,1
joel-bot/Dockerfile,DL3027,DL,warning,2021,User,Rust,228,5
joel-bot/Dockerfile,DL3027,DL,warning,2021,User,Rust,228,5
dex-operator/Dockerfile,DL3007,DL,warning,2021,User,Go,579,10
socorro-jupyter/Dockerfile,DL3013,DL,warning,2021,User,Jupyter Notebook,138,1
socorro-jupyter/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,138,1
hello-k8s/Dockerfile,DL3025,DL,warning,2021,User,JavaScript,25,1
portal20/Dockerfile,DL3008,DL,warning,2021,User,JavaScript,16169,8
portal20/Dockerfile,DL3042,DL,warning,2021,User,JavaScript,16169,8
portal20/Dockerfile,DL3013,DL,warning,2021,User,JavaScript,16169,8
portal20/Dockerfile,DL3013,DL,warning,2021,User,JavaScript,16169,8
puzzles/Dockerfile,DL3007,DL,warning,2021,User,C++,1546,1
puzzles/Dockerfile,DL3008,DL,warning,2021,User,C++,1546,1
MDB-lite/Dockerfile,DL3007,DL,warning,2021,User,JavaScript,183,3
Exam-Portal/Dockerfile,DL3042,DL,warning,2021,User,JavaScript,1511,3
docker-parse-server/Dockerfile,DL3020,DL,error,2018,User,JavaScript,6136,30
docker-parse-server/Dockerfile,DL3020,DL,error,2018,User,JavaScript,6136,30
docker-parse-server/Dockerfile,DL3020,DL,error,2018,User,JavaScript,6136,30
docker-parse-server/Dockerfile,DL3020,DL,error,2018,User,JavaScript,6136,30
yolov5/Dockerfile,DL3027,DL,warning,2021,User,Python,10009,30
yolov5/Dockerfile,DL3045,DL,warning,2021,User,Python,10009,30
yolov5/Dockerfile,DL3042,DL,warning,2021,User,Python,10009,30
yolov5/Dockerfile,DL3013,DL,warning,2021,User,Python,10009,30
yolov5/Dockerfile,DL3042,DL,warning,2021,User,Python,10009,30
yolov5/Dockerfile,DL3013,DL,warning,2021,User,Python,10009,30
yolov5/Dockerfile,DL3042,DL,warning,2021,User,Python,10009,30
mecha-type-server/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,2206,1
mecha-type-server/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,2206,1
mecha-type-server/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,2206,1
mecha-type-client/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,4128,1
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,182684,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,182684,30
official-images/Dockerfile,DL3008,DL,warning,2020,User,Shell,18360,30
conjurapigo/Dockerfile,DL3006,DL,warning,2021,User,Go,8,1
deviceauth/Dockerfile,DL3020,DL,error,2021,User,Go,26368,19
deviceauth/Dockerfile,DL3018,DL,warning,2021,User,Go,26368,19
bakta-web-backend/Dockerfile,DL3007,DL,warning,2021,Organization,Go,499,3
bakta-web-backend/Dockerfile,DL3018,DL,warning,2021,Organization,Go,499,3
bakta-web-backend/Dockerfile,DL3007,DL,warning,2021,Organization,Go,499,3
bakta-web-backend/Dockerfile,DL3045,DL,warning,2021,Organization,Go,499,3
JGroups/Dockerfile,DL3008,DL,warning,2020,User,Java,61368,30
JGroups/Dockerfile,DL4006,DL,warning,2020,User,Java,61368,30
JGroups/Dockerfile,DL3025,DL,warning,2020,User,Java,61368,30
forem/Dockerfile,DL1000,DL,error,2020,User,Ruby,741187,30
riverscapes-tools/Dockerfile,DL3008,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3008,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3008,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3003,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3003,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3003,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3003,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3022,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3027,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3027,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3027,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL4006,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3008,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3016,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3042,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3013,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3042,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3013,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3016,DL,warning,2021,Organization,Python,15872,5
riverscapes-tools/Dockerfile,DL3002,DL,warning,2021,Organization,Python,15872,5
NiftyBeats/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,43564,30
niftybeasts.xyz/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,43564,30
ivaothai-discord-bot/Dockerfile,DL3018,DL,warning,2021,Organization,TypeScript,4304,3
change/Dockerfile,DL3018,DL,warning,2021,Organization,JavaScript,12955,4
change/Dockerfile,DL3018,DL,warning,2021,Organization,JavaScript,12955,4
change/Dockerfile,DL3042,DL,warning,2021,Organization,JavaScript,12955,4
server/Dockerfile,DL3018,DL,warning,,User,TypeScript,842,
server/Dockerfile,DL3045,DL,warning,,User,TypeScript,842,
server/Dockerfile,DL3016,DL,warning,,User,TypeScript,842,
pet-matching-project/Dockerfile,DL3006,DL,warning,2021,User,JavaScript,273,1
pet-matching-project/Dockerfile,DL3020,DL,error,2021,User,JavaScript,273,1
kwangwoon-grad-discriminater/Dockerfile,DL3006,DL,warning,2021,User,JavaScript,66,1
kwangwoon-grad-discriminater/Dockerfile,DL3020,DL,error,2021,User,JavaScript,66,1
minio/Dockerfile,DL3003,DL,warning,2019,User,Go,105164,30
minio/Dockerfile,DL3018,DL,warning,2019,User,Go,105164,30
minio/Dockerfile,DL3022,DL,warning,2019,User,Go,105164,30
minio/Dockerfile,DL3018,DL,warning,2019,User,Go,105164,30
clone-me/Dockerfile,DL3020,DL,error,2020,Organization,Java,98,2
keboola-as-code/Dockerfile,DL3003,DL,warning,2021,Organization,Go,2021,3
storage-api-php-client/Dockerfile,DL4000,DL,error,2021,Organization,PHP,7122,20
storage-api-php-client/Dockerfile,DL3008,DL,warning,2021,Organization,PHP,7122,20
storage-api-php-client/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,7122,20
ot-agent/Dockerfile,DL3042,DL,warning,2021,Organization,Python,173,6
ot-agent/Dockerfile,DL3025,DL,warning,2021,Organization,Python,173,6
Ikari/Dockerfile,DL3020,DL,error,2021,Organization,JavaScript,1986,4
Ikari/Dockerfile,DL3005,DL,error,2021,Organization,JavaScript,1986,4
Ikari/Dockerfile,DL3008,DL,warning,2021,Organization,JavaScript,1986,4
Ikari/Dockerfile,DL4006,DL,warning,2021,Organization,JavaScript,1986,4
chitoku.jp/Dockerfile,DL3008,DL,warning,2021,User,TypeScript,75920,3
HomoChecker/Dockerfile,DL3008,DL,warning,2021,User,PHP,12184,7
nopCommerce/Dockerfile,DL3018,DL,warning,2021,User,C#,755898,30
slam-mirrorbot/Dockerfile,DL3007,DL,warning,2021,Organization,Python,1821,30
api/Dockerfile,DL3025,DL,warning,2021,Organization,TypeScript,2857,8
api/Dockerfile,DL3025,DL,warning,2021,Organization,TypeScript,2857,8
VerusCoin/Dockerfile,DL4000,DL,error,2018,User,C++,125587,30
VerusCoin/Dockerfile,DL3008,DL,warning,2018,User,C++,125587,30
VerusCoin/Dockerfile,DL3020,DL,error,2018,User,C++,125587,30
VerusCoin/Dockerfile,SC2046,SC,warning,2018,User,C++,125587,30
VerusCoin/Dockerfile,DL3003,DL,warning,2018,User,C++,125587,30
firstdrone/Dockerfile,DL3020,DL,error,2020,User,Go,124,2
TSN-LEECH-6X.02/Dockerfile,DL3007,DL,warning,2021,User,Python,323,1
TSN-LEECH-6X.02/Dockerfile,DL3008,DL,warning,2021,User,Python,323,1
TSN-LEECH-6X.02/Dockerfile,DL4006,DL,warning,2021,User,Python,323,1
TSN-LEECH-6X.02/Dockerfile,DL4001,DL,warning,2021,User,Python,323,1
kubermatic/Dockerfile,DL4006,DL,warning,2021,User,Go,137589,30
kubermatic/Dockerfile,DL3018,DL,warning,2021,User,Go,137589,30
stock_exchange/Dockerfile,DL3007,DL,warning,2021,User,TypeScript,476,1
coletor-cnj/Dockerfile,DL3007,DL,warning,2021,Organization,Go,34,2
watermark_backup_desktop/Dockerfile,DL3013,DL,warning,2021,User,Python,157,1
watermark_backup_desktop/Dockerfile,DL3042,DL,warning,2021,User,Python,157,1
watermark_backup_desktop/Dockerfile,DL3042,DL,warning,2021,User,Python,157,1
watermark_backup_desktop/Dockerfile,DL3013,DL,warning,2021,User,Python,157,1
watermark_backup_desktop/Dockerfile,DL3025,DL,warning,2021,User,Python,157,1
PrivateAciDnsUpdate/Dockerfile,DL3006,DL,warning,2021,User,Shell,8,1
stock-analysis/Dockerfile,DL3018,DL,warning,2021,User,C#,8941,2
stock-analysis/Dockerfile,DL3018,DL,warning,2021,User,C#,8941,2
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,183371,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,183371,30
spring-petclinic/Dockerfile,DL1000,DL,error,2021,User,Java,7462,30
betting/Dockerfile,DL3008,DL,warning,2021,User,JavaScript,1375,1
linkerd2-proxy/Dockerfile,DL3006,DL,warning,2021,Organization,Rust,9034,30
linkerd2-proxy/Dockerfile,DL3027,DL,warning,2021,Organization,Rust,9034,30
linkerd2-proxy/Dockerfile,DL3003,DL,warning,2021,Organization,Rust,9034,30
linkerd2-proxy/Dockerfile,DL3006,DL,warning,2021,Organization,Rust,9034,30
faceitFinder/Dockerfile,DL3007,DL,warning,2021,Organization,JavaScript,8752,2
trustroots/Dockerfile,DL3008,DL,warning,2020,User,JavaScript,79500,30
webknossos/Dockerfile,DL3008,DL,warning,2021,Organization,JavaScript,515173,20
nuclear/Dockerfile,DL3006,DL,warning,2019,User,TypeScript,73397,30
nuclear/Dockerfile,DL3008,DL,warning,2019,User,TypeScript,73397,30
nuclear/Dockerfile,DL3000,DL,error,2019,User,TypeScript,73397,30
nuclear/Dockerfile,DL4006,DL,warning,2019,User,TypeScript,73397,30
nuclear/Dockerfile,SC2010,SC,warning,2019,User,TypeScript,73397,30
IMA/Dockerfile,DL3016,DL,warning,2021,Organization,JavaScript,31835,14
IMA/Dockerfile,DL3016,DL,warning,2021,Organization,JavaScript,31835,14
IMA/Dockerfile,DL3016,DL,warning,2021,Organization,JavaScript,31835,14
aws-cni-plugins/Dockerfile,DL3029,DL,warning,2021,User,Go,1469,3
aws-cni-plugins/Dockerfile,DL3029,DL,warning,2021,User,Go,1469,3
aws-cni-plugins/Dockerfile,DL3008,DL,warning,2021,User,Go,1469,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3006,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
mlocktest/Dockerfile,DL3029,DL,warning,2021,User,Rust,40,3
cnpmjs.org/Dockerfile,DL4000,DL,error,2021,Organization,JavaScript,3051,30
pingone-cli/Dockerfile,DL3018,DL,warning,2021,User,Shell,1375,1
pingone-cli/Dockerfile,DL3020,DL,error,2021,User,Shell,1375,1
pingone-cli/Dockerfile,DL3020,DL,error,2021,User,Shell,1375,1
pingone-cli/Dockerfile,DL3020,DL,error,2021,User,Shell,1375,1
pingone-cli/Dockerfile,DL4006,DL,warning,2021,User,Shell,1375,1
test-video-remotion/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,146,1
test-video-remotion/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,146,1
test-video-remotion/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,146,1
test-video-remotion/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,146,1
test-video-remotion/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,146,1
test-video-remotion/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,146,1
Store_Sales_Prediction/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,13445,3
gbhnjuyt/Dockerfile,DL3007,DL,warning,2021,User,Shell,6,1
gbhnjuyt/Dockerfile,DL3018,DL,warning,2021,User,Shell,6,1
gbhnjuyt/Dockerfile,DL3020,DL,error,2021,User,Shell,6,1
gbhnjuyt/Dockerfile,DL3025,DL,warning,2021,User,Shell,6,1
kmjnhuii/Dockerfile,DL3007,DL,warning,2020,User,Shell,23,3
kmjnhuii/Dockerfile,DL3018,DL,warning,2020,User,Shell,23,3
kmjnhuii/Dockerfile,DL3020,DL,error,2020,User,Shell,23,3
kmjnhuii/Dockerfile,DL3025,DL,warning,2020,User,Shell,23,3
tdex-daemon/Dockerfile,DL3008,DL,warning,2021,User,Go,2313,5
tdex-daemon/Dockerfile,DL3025,DL,warning,2021,User,Go,2313,5
gotty-ssh/Dockerfile,DL3029,DL,warning,2021,Organization,Shell,11,1
gotty-ssh/Dockerfile,DL3018,DL,warning,2021,Organization,Shell,11,1
gobierto/Dockerfile,DL4000,DL,error,2021,Organization,Ruby,46099,18
gobierto/Dockerfile,DL3008,DL,warning,2021,Organization,Ruby,46099,18
1-2-3-SpringBoot-Docker-Nginx-DigitalOcean/Dockerfile,DL3020,DL,error,2021,User,Java,52,3
1-2-3-SpringBoot-Docker-Nginx-DigitalOcean/Dockerfile,DL3020,DL,error,2021,User,Java,52,3
1-2-3-SpringBoot-Docker-Nginx-DigitalOcean/Dockerfile,DL3025,DL,warning,2021,User,Java,52,3
NUSFintechDevops/Dockerfile,DL3007,DL,warning,2021,User,JavaScript,374,1
NUSFintechDevops/Dockerfile,DL3018,DL,warning,2021,User,JavaScript,374,1
gatekeeper/Dockerfile,DL3006,DL,warning,2021,User,Go,140333,30
gatekeeper/Dockerfile,DL3029,DL,warning,2021,User,Go,140333,30
gatekeeper/Dockerfile,DL3006,DL,warning,2021,User,Go,140333,30
cosign-provider/Dockerfile,DL3006,DL,warning,2021,User,Go,9387,1
cosign-provider/Dockerfile,DL3029,DL,warning,2021,User,Go,9387,1
cosign-provider/Dockerfile,DL3006,DL,warning,2021,User,Go,9387,1
openapi-diff-gh-action/Dockerfile,DL3007,DL,warning,2021,User,Shell,20,1
yakv/Dockerfile,DL3006,DL,warning,2021,User,Go,504,4
yakv/Dockerfile,DL3045,DL,warning,2021,User,Go,504,4
yakv/Dockerfile,DL3045,DL,warning,2021,User,Go,504,4
registry-tag-resource/Dockerfile,DL3018,DL,warning,2020,User,Ruby,58,2
office/Dockerfile,DL3007,DL,warning,2021,User,Ruby,351,2
office/Dockerfile,DL3018,DL,warning,2021,User,Ruby,351,2
hivemind/Dockerfile,DL3018,DL,warning,2021,User,Ruby,2425,4
PROJ/Dockerfile,DL4000,DL,error,2020,User,C++,256227,30
PROJ/Dockerfile,DL3008,DL,warning,2020,User,C++,256227,30
PROJ/Dockerfile,SC2046,SC,warning,2020,User,C++,256227,30
PROJ/Dockerfile,DL3003,DL,warning,2020,User,C++,256227,30
PROJ/Dockerfile,DL3008,DL,warning,2020,User,C++,256227,30
COVID-19/Dockerfile,DL3008,DL,warning,2021,Organization,Jupyter Notebook,1095786,2
COVID-19/Dockerfile,DL3020,DL,error,2021,Organization,Jupyter Notebook,1095786,2
COVID-19/Dockerfile,DL3042,DL,warning,2021,Organization,Jupyter Notebook,1095786,2
blog/Dockerfile,DL3027,DL,warning,2021,User,TypeScript,36799,2
StocksBot/Dockerfile,DL3020,DL,error,2021,User,Go,707,1
StocksBot/Dockerfile,DL3003,DL,warning,2021,User,Go,707,1
StocksBot/Dockerfile,DL3007,DL,warning,2021,User,Go,707,1
docker-mfext-centos6-buildimage/Dockerfile,DL3007,DL,warning,2021,Organization,Shell,116,4
docker-mfext-centos6-buildimage/Dockerfile,DL3032,DL,warning,2021,Organization,Shell,116,4
docker-mfext-centos6-buildimage/Dockerfile,DL4006,DL,warning,2021,Organization,Shell,116,4
docker-mfext-centos6-buildimage/Dockerfile,DL3033,DL,warning,2021,Organization,Shell,116,4
namer-service/Dockerfile,DL3020,DL,error,2021,Organization,Go,392,2
Imotion/Dockerfile,DL3013,DL,warning,2021,User,JavaScript,11501,4
Imotion/Dockerfile,DL3042,DL,warning,2021,User,JavaScript,11501,4
Imotion/Dockerfile,DL3042,DL,warning,2021,User,JavaScript,11501,4
Imotion/Dockerfile,DL3042,DL,warning,2021,User,JavaScript,11501,4
plots2/Dockerfile,DL3020,DL,error,2021,User,Ruby,26805,30
plots2/Dockerfile,DL3008,DL,warning,2021,User,Ruby,26805,30
plots2/Dockerfile,DL3016,DL,warning,2021,User,Ruby,26805,30
plots2/Dockerfile,DL3008,DL,warning,2021,User,Ruby,26805,30
plots2/Dockerfile,DL3020,DL,error,2021,User,Ruby,26805,30
plots2/Dockerfile,DL3020,DL,error,2021,User,Ruby,26805,30
postgres-backup/Dockerfile,DL3025,DL,warning,2021,User,Shell,17,2
LogWitch/Dockerfile,DL3007,DL,warning,2020,User,C++,631,3
LogWitch/Dockerfile,DL3027,DL,warning,2020,User,C++,631,3
LogWitch/Dockerfile,DL3007,DL,warning,2020,User,C++,631,3
LogWitch/Dockerfile,DL3027,DL,warning,2020,User,C++,631,3
LogWitch/Dockerfile,DL3025,DL,warning,2020,User,C++,631,3
blitzar/Dockerfile,DL3008,DL,warning,2021,User,C++,111,1
blitzar/Dockerfile,DL3003,DL,warning,2021,User,C++,111,1
blitzar/Dockerfile,DL3025,DL,warning,2021,User,C++,111,1
blitzar/Dockerfile,DL4006,DL,warning,2021,User,C++,111,1
fab_kirin/Dockerfile,DL3027,DL,warning,2021,Organization,Shell,157,13
fab_kirin/Dockerfile,DL4006,DL,warning,2021,Organization,Shell,157,13
fab_kirin/Dockerfile,DL3042,DL,warning,2021,Organization,Shell,157,13
forseti/Dockerfile,DL3006,DL,warning,2021,Organization,Go,1375,12
forseti/Dockerfile,DL3018,DL,warning,2021,Organization,Go,1375,12
forseti/Dockerfile,DL3020,DL,error,2021,Organization,Go,1375,12
magics/Dockerfile,DL3008,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3008,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3008,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3003,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3042,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3003,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3003,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3003,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL4006,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,SC2038,SC,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3008,DL,warning,2021,Organization,Jupyter Notebook,245950,21
magics/Dockerfile,DL3025,DL,warning,2021,Organization,Jupyter Notebook,245950,21
NumeralConverter/Dockerfile,DL4000,DL,error,2021,User,Java,1266,1
web/Dockerfile,DL3008,DL,warning,2019,Organization,JavaScript,17938,8
web/Dockerfile,SC2046,SC,warning,2019,Organization,JavaScript,17938,8
